2017-12-26T23:24:10.800,M2913209,1421,-34.98235,138.54212,2488.6,RS92,401.520
2017-12-26T23:24:19.800,M2913209,1430,-34.98244,138.54296,2540.3,RS92,401.520
2017-12-26T23:24:27.800,M2913209,1438,-34.98255,138.54367,2590.6,RS92,401.520
2017-12-26T23:25:09.800,M2913209,1480,-34.98277,138.54768,2844.5,RS92,401.520
2017-12-26T23:25:17.800,M2913209,1488,-34.98283,138.54854,2890.5,RS92,401.520
2017-12-26T23:25:23.800,M2913209,1494,-34.98283,138.54923,2928.8,RS92,401.520
2017-12-26T23:25:31.800,M2913209,1502,-34.98280,138.55019,2985.0,RS92,401.520
2017-12-26T23:25:32.800,M2913209,1503,-34.98281,138.55030,2992.0,RS92,401.520
2017-12-26T23:25:33.800,M2913209,1504,-34.98281,138.55043,2999.4,RS92,401.520
2017-12-26T23:25:34.800,M2913209,1505,-34.98281,138.55055,3006.4,RS92,401.520
2017-12-26T23:25:35.800,M2913209,1506,-34.98280,138.55068,3012.5,RS92,401.520
2017-12-26T23:25:40.800,M2913209,1511,-34.98280,138.55129,3046.4,RS92,401.520
2017-12-26T23:25:41.800,M2913209,1512,-34.98285,138.55142,3054.0,RS92,401.520
2017-12-26T23:25:42.800,M2913209,1513,-34.98284,138.55155,3059.9,RS92,401.520
2017-12-26T23:25:43.800,M2913209,1514,-34.98284,138.55168,3066.1,RS92,401.520
2017-12-26T23:25:44.800,M2913209,1515,-34.98284,138.55181,3073.2,RS92,401.520
2017-12-26T23:25:45.800,M2913209,1516,-34.98283,138.55192,3077.7,RS92,401.520
2017-12-26T23:25:46.800,M2913209,1517,-34.98283,138.55204,3085.4,RS92,401.520
2017-12-26T23:25:47.800,M2913209,1518,-34.98282,138.55216,3092.2,RS92,401.520
2017-12-26T23:25:48.800,M2913209,1519,-34.98282,138.55228,3098.2,RS92,401.520
2017-12-26T23:25:49.800,M2913209,1520,-34.98279,138.55239,3103.0,RS92,401.520
2017-12-26T23:25:50.800,M2913209,1521,-34.98280,138.55252,3108.8,RS92,401.520
2017-12-26T23:25:51.800,M2913209,1522,-34.98280,138.55264,3114.6,RS92,401.520
2017-12-26T23:25:52.800,M2913209,1523,-34.98277,138.55275,3119.9,RS92,401.520
2017-12-26T23:25:53.800,M2913209,1524,-34.98276,138.55286,3126.2,RS92,401.520
2017-12-26T23:25:54.800,M2913209,1525,-34.98275,138.55297,3133.0,RS92,401.520
2017-12-26T23:25:55.800,M2913209,1526,-34.98274,138.55308,3139.2,RS92,401.520
2017-12-26T23:25:56.800,M2913209,1527,-34.98274,138.55319,3146.8,RS92,401.520
2017-12-26T23:25:57.800,M2913209,1528,-34.98273,138.55330,3151.9,RS92,401.520
2017-12-26T23:25:58.800,M2913209,1529,-34.98273,138.55343,3158.0,RS92,401.520
2017-12-26T23:25:59.800,M2913209,1530,-34.98272,138.55354,3164.1,RS92,401.520
2017-12-26T23:26:01.800,M2913209,1532,-34.98269,138.55378,3177.5,RS92,401.520
2017-12-26T23:26:02.800,M2913209,1533,-34.98269,138.55390,3183.7,RS92,401.520
2017-12-26T23:26:03.800,M2913209,1534,-34.98267,138.55402,3191.0,RS92,401.520
2017-12-26T23:26:04.800,M2913209,1535,-34.98265,138.55414,3197.8,RS92,401.520
2017-12-26T23:26:05.800,M2913209,1536,-34.98265,138.55426,3203.7,RS92,401.520
2017-12-26T23:26:06.800,M2913209,1537,-34.98264,138.55440,3209.0,RS92,401.520
2017-12-26T23:26:07.800,M2913209,1538,-34.98262,138.55454,3213.5,RS92,401.520
2017-12-26T23:26:08.800,M2913209,1539,-34.98264,138.55468,3219.3,RS92,401.520
2017-12-26T23:26:09.800,M2913209,1540,-34.98266,138.55481,3225.4,RS92,401.520
2017-12-26T23:26:11.800,M2913209,1542,-34.98263,138.55505,3236.1,RS92,401.520
2017-12-26T23:26:12.800,M2913209,1543,-34.98262,138.55518,3242.7,RS92,401.520
2017-12-26T23:26:13.800,M2913209,1544,-34.98260,138.55529,3248.4,RS92,401.520
2017-12-26T23:26:14.800,M2913209,1545,-34.98255,138.55541,3252.3,RS92,401.520
2017-12-26T23:26:18.800,M2913209,1549,-34.98252,138.55597,3276.9,RS92,401.520
2017-12-26T23:26:19.800,M2913209,1550,-34.98252,138.55609,3283.4,RS92,401.520
2017-12-26T23:26:20.800,M2913209,1551,-34.98253,138.55622,3289.3,RS92,401.520
2017-12-26T23:26:21.800,M2913209,1552,-34.98259,138.55634,3296.7,RS92,401.520
2017-12-26T23:26:22.800,M2913209,1553,-34.98258,138.55645,3302.4,RS92,401.520
2017-12-26T23:26:23.800,M2913209,1554,-34.98258,138.55657,3309.1,RS92,401.520
2017-12-26T23:26:24.800,M2913209,1555,-34.98256,138.55669,3315.4,RS92,401.520
2017-12-26T23:26:25.800,M2913209,1556,-34.98254,138.55682,3322.5,RS92,401.520
2017-12-26T23:26:26.800,M2913209,1557,-34.98253,138.55696,3328.1,RS92,401.520
2017-12-26T23:26:27.800,M2913209,1558,-34.98250,138.55709,3334.2,RS92,401.520
2017-12-26T23:26:28.800,M2913209,1559,-34.98250,138.55722,3339.8,RS92,401.520
2017-12-26T23:26:29.800,M2913209,1560,-34.98251,138.55735,3346.3,RS92,401.520
2017-12-26T23:26:30.800,M2913209,1561,-34.98249,138.55747,3351.9,RS92,401.520
2017-12-26T23:26:31.800,M2913209,1562,-34.98249,138.55760,3358.0,RS92,401.520
2017-12-26T23:26:32.800,M2913209,1563,-34.98250,138.55772,3364.6,RS92,401.520
2017-12-26T23:26:33.800,M2913209,1564,-34.98251,138.55785,3368.8,RS92,401.520
2017-12-26T23:26:34.800,M2913209,1565,-34.98249,138.55797,3373.6,RS92,401.520
2017-12-26T23:26:35.800,M2913209,1566,-34.98248,138.55809,3379.7,RS92,401.520
2017-12-26T23:26:36.800,M2913209,1567,-34.98247,138.55822,3384.8,RS92,401.520
2017-12-26T23:26:37.800,M2913209,1568,-34.98245,138.55835,3391.1,RS92,401.520
2017-12-26T23:26:38.800,M2913209,1569,-34.98243,138.55847,3396.2,RS92,401.520
2017-12-26T23:26:39.800,M2913209,1570,-34.98243,138.55861,3404.0,RS92,401.520
2017-12-26T23:26:40.800,M2913209,1571,-34.98242,138.55873,3409.5,RS92,401.520
2017-12-26T23:26:41.800,M2913209,1572,-34.98242,138.55886,3416.4,RS92,401.520
2017-12-26T23:26:44.800,M2913209,1575,-34.98243,138.55926,3433.8,RS92,401.520
2017-12-26T23:26:46.800,M2913209,1577,-34.98239,138.55951,3443.1,RS92,401.520
2017-12-26T23:26:47.800,M2913209,1578,-34.98238,138.55963,3447.8,RS92,401.520
2017-12-26T23:26:52.800,M2913209,1583,-34.98234,138.56025,3478.8,RS92,401.520
2017-12-26T23:26:58.800,M2913209,1589,-34.98230,138.56099,3518.0,RS92,401.520
2017-12-26T23:27:00.800,M2913209,1591,-34.98226,138.56122,3531.2,RS92,401.520
2017-12-26T23:27:05.800,M2913209,1596,-34.98212,138.56181,3560.9,RS92,401.520
2017-12-26T23:27:06.800,M2913209,1597,-34.98212,138.56193,3567.3,RS92,401.520
2017-12-26T23:27:07.800,M2913209,1598,-34.98212,138.56204,3573.6,RS92,401.520
2017-12-26T23:27:13.800,M2913209,1604,-34.98208,138.56277,3611.8,RS92,401.520
2017-12-26T23:27:55.800,M2913209,1646,-34.98148,138.56676,3886.7,RS92-Ozone,401.520
2017-12-26T23:28:36.800,M2913209,1687,-34.98044,138.57067,4160.0,RS92,401.520
2017-12-26T23:28:41.800,M2913209,1692,-34.98018,138.57113,4193.5,RS92,401.520
2017-12-26T23:28:42.800,M2913209,1693,-34.98014,138.57120,4200.1,RS92,401.520
2017-12-26T23:28:48.800,M2913209,1699,-34.98009,138.57167,4242.2,RS92,401.520
2017-12-26T23:29:02.800,M2913209,1713,-34.97980,138.57318,4330.4,RS92,401.520
2017-12-26T23:29:05.800,M2913209,1716,-34.97975,138.57349,4349.0,RS92,401.520
2017-12-26T23:29:06.800,M2913209,1717,-34.97974,138.57360,4354.6,RS92,401.520
2017-12-26T23:29:15.800,M2913209,1726,-34.97940,138.57445,4404.3,RS92,401.520
2017-12-26T23:29:16.800,M2913209,1727,-34.97938,138.57457,4410.2,RS92,401.520
2017-12-26T23:29:17.800,M2913209,1728,-34.97938,138.57469,4417.3,RS92,401.520
2017-12-26T23:29:18.800,M2913209,1729,-34.97935,138.57482,4425.5,RS92,401.520
2017-12-26T23:29:24.800,M2913209,1735,-34.97919,138.57554,4464.7,RS92,401.520
2017-12-26T23:29:25.800,M2913209,1736,-34.97920,138.57571,4475.8,RS92,401.520
2017-12-26T23:29:26.800,M2913209,1737,-34.97916,138.57582,4482.7,RS92,401.520
2017-12-26T23:29:27.800,M2913209,1738,-34.97913,138.57593,4488.5,RS92,401.520
2017-12-26T23:29:28.800,M2913209,1739,-34.97908,138.57605,4495.0,RS92,401.520
2017-12-26T23:29:29.800,M2913209,1740,-34.97902,138.57617,4501.7,RS92,401.520
2017-12-26T23:29:30.800,M2913209,1741,-34.97895,138.57628,4507.4,RS92,401.520
2017-12-26T23:29:32.800,M2913209,1743,-34.97886,138.57653,4522.6,RS92,401.520
2017-12-26T23:29:34.800,M2913209,1745,-34.97880,138.57679,4536.2,RS92,401.520
2017-12-26T23:30:37.800,M2913209,1808,-34.97564,138.58517,4930.8,RS92,401.520
2017-12-26T23:30:46.800,M2913209,1817,-34.97537,138.58644,4990.8,RS92,401.520
2017-12-26T23:31:22.800,M2913209,1853,-34.97355,138.59236,5205.7,RS92,401.520
2017-12-26T23:31:36.800,M2913209,1867,-34.97278,138.59408,5264.9,RS92,401.520
2017-12-26T23:31:44.800,M2913209,1875,-34.97225,138.59530,5305.6,RS92,401.520
2017-12-26T23:31:58.800,M2913209,1889,-34.97151,138.59738,5369.1,RS92,401.520
2017-12-26T23:31:59.800,M2913209,1890,-34.97143,138.59754,5373.0,RS92,401.520
2017-12-26T23:32:00.800,M2913209,1891,-34.97134,138.59768,5374.1,RS92,401.520
2017-12-26T23:32:12.800,M2913209,1903,-34.97060,138.59966,5418.0,RS92,401.520
2017-12-26T23:32:20.800,M2913209,1911,-34.97020,138.60094,5445.9,RS92,401.520
2017-12-26T23:32:28.800,M2913209,1919,-34.96972,138.60222,5481.0,RS92,401.520
2017-12-26T23:32:29.800,M2913209,1920,-34.96969,138.60240,5485.5,RS92,401.520
2017-12-26T23:32:30.800,M2913209,1921,-34.96965,138.60257,5489.5,RS92,401.520
2017-12-26T23:32:31.800,M2913209,1922,-34.96961,138.60270,5495.1,RS92,401.520
2017-12-26T23:32:32.800,M2913209,1923,-34.96956,138.60285,5496.9,RS92,401.520
2017-12-26T23:32:33.800,M2913209,1924,-34.96950,138.60300,5500.5,RS92,401.520
2017-12-26T23:32:34.800,M2913209,1925,-34.96946,138.60315,5505.2,RS92,401.520
2017-12-26T23:32:35.800,M2913209,1926,-34.96940,138.60332,5508.4,RS92,401.520
2017-12-26T23:32:36.800,M2913209,1927,-34.96934,138.60352,5513.5,RS92,401.520
2017-12-26T23:32:37.800,M2913209,1928,-34.96930,138.60370,5515.6,RS92,401.520
